key,label
402917003,Rift valley fever
61170000,Stomatitis
95346009,Mucocutaneous ulcer
24199005,Feeling agitated
103075007,Humoral immune defect
20154006,Pneumatouria
82345001,Brudzinski's sign
197216007,Stenosis of rectum and anus
182159002,Disseminated tuberculosis
45352006,Spasm
95726001,Corneal scar
50528008,Syphilis of bone
238758008,Gustatory hyperhidrosis
165775009,Indirect Coombs test positive
102500002,Good neonatal condition at birth
313341008,INR raised
36964004,Arrest of bone development AND/OR growth
49252004,Otitic barotrauma
107421000119101,Neonatal acidosis
397073000,Macrocytosis
65636009,Keratoconus
92473001,Benign neoplasm of vagina
283015002,Disorder of salivary structure
300428002,Finding of auscultation of abdomen
76598006,Thrombosis of penile vein
235833007,Postoperative ileus
49723003,Intussusception of intestine
71676008,Acquired color vision deficiency
735457009,Cytopenia caused by drug
366094003,Contents of ear canal - finding
53648006,Disease due to Enterovirus
389026000,Ascites
23267004,Achromia of skin
428680008,Congenital female urogenital anomaly
95624007,Neonatal lymphocytopenia
84353005,Pulmonary disease due to Mycobacteria
240413000,Disseminated atypical mycobacterial infection
398264003,Acute hemorrhagic conjunctivitis
422840005,Mass lesion of brain
128145008,Mucosal finding
40077001,Magical thinking
129636003,Disorder of adrenal cortex
42338000,Salmonella gastroenteritis
44882003,Balanitis
135834002,Pseudoparalysis
415074004,Perineal hernia
362965005,Disorder of body system
20010003,Borderline personality disorder
83225003,Bipolar II disorder
3639002,Glossoptosis
105679002,Disease due to Diphyllobothriidae
191480000,Alcohol withdrawal syndrome
50956007,Accessory nipple
126945001,Perinatal anoxic-ischemic brain injury
22218007,Lower urinary tract obstructive syndrome
24807004,Bleeding gastric varices
23986001,Glaucoma
84150000,Arteriovenous malformation of liver
232420002,Chronic adenoiditis
312902008,Macular pseudohole
95634003,Neonatal respiratory arrest
94603006,Secondary malignant neoplasm of spleen
201077008,Asteatotic eczema
90507008,Disorder of vein
110987009,Pterygium of nail
234978004,Staining of tooth
162400007,Throat irritation
74245009,Congenital absence of fibula
255150000,Carcinoma in situ of urinary tract proper
254848002,Duct papilloma of breast
84706005,Disease due to Nematoda
281610001,Neonatal hyperbilirubinemia
19466003,Neurotoxicity
105482003,Occupational environmental problem
35850006,Infantile uterus
46303000,Coccidioidal meningitis
68618008,Rett's disorder
302690004,Encopresis
416098002,Allergy to drug
363732003,Addison's disease
95455008,Thrombosis of cerebral veins
110004001,"Acute promyelocytic leukemia, FAB M3"
111839008,Intestinal infection due to E. coli
34168003,Diaphragmatic eventration
424114000,Nephrogenic systemic fibrosis
28055006,West syndrome
25998009,"Metabolic acidosis, increased anion gap (IAG)"
652005,Gangrenous tonsillitis
102449007,Tardive dyskinesia
34441006,Blister of hand with infection
94186002,Secondary malignant neoplasm of bladder
57182000,Nerve injury
457581000124107,Angiodysplasia of gastrointestinal tract
4519003,Hypouricemia
166643006,Liver enzymes abnormal
194005002,Orbital cellulitis
79990007,"Hernia, with gangrene"
165939003,Immunoglobulins abnormal
276660001,Congenital viral disease
49416000,Failed attempted termination of pregnancy
82184000,Aortic bruit
428107009,Disorder of wrist joint
193795008,Corneal scars and opacities
30744009,Platypnea
43258006,Milk alkali syndrome
92260003,Benign neoplasm of ovary
61462000,Malaria
51677000,Atheroembolism of renal arteries
84445001,Joint stiffness
362973001,Disorder of puerperium
424413001,Sarcoma
94348003,Secondary malignant neoplasm of intra-abdominal organs
111536009,Hematotympanum
22868008,Longitudinal deficiency of phalanges of hand
271669001,Dry tongue
366162006,Central venous pressure - finding
128601007,Infectious disease of lung
312126006,Bacterial musculoskeletal infection
363399006,Malignant tumor of hypopharynx
400063003,Neoplasm of skin region
95324001,Skin lesion
1761006,Biliary cirrhosis
271989003,Disorder of breast implant
68913001,Alpha thalassemia
195889001,Legionella pneumonia
35882009,Abnormality of forces of labor
53181008,Scratch marks
61701006,Lymphocytic hypopituitarism
102606000,Leser-Trélat sign
128518001,Foreign body in upper respiratory tract
415238003,REM sleep behavior disorder
308742005,Alcohol withdrawal-induced convulsion
106133000,Language finding
195791000119101,Chronic proliferative glomerulonephritis
27262009,Congenital absence of pectoral muscle
3298001,Amnestic disorder
18352002,Abnormal systolic arterial pressure
262664007,Injury of oropharynx
26544005,Muscle weakness
92080005,Benign neoplasm of duodenum
419760006,Bacterial vaginosis
82053000,Splenic abscess
299231009,Hip joint finding
16517004,Cerebral lipidosis
27885002,Complete atrioventricular block
102533007,Excessive exercise
73861008,Polyp of duodenum
4229009,Phthisis bulbi
190634004,Cobalamin deficiency
53772007,Vitreous detachment
78200003,Tertiary hyperparathyroidism
299567001,Deformity of toe
67279004,Injury of median nerve
6033008,Abscess of pouch of Douglas
283378004,Laceration of abdomen
129681004,Environmental finding
25797006,Pulmonary aspiration of blood
285058000,Finding relating to sexual activity
9682006,Fracture of scapula
17369002,Miscarriage
193497004,Vogt-Koyanagi-Harada disease
37849005,Congenital uterine anomaly
34063005,Homonymous hemianopia
82598004,Secondary hypothyroidism
250423000,Pregnancy test positive
50563003,Seborrheic dermatitis
3519007,Disorder of synovium
300251004,Lesion of gingivae
32895009,Hereditary disease
29555009,Retinal disorder
716636008,Longitudinal deficiency of part of upper limb
253528005,Arrhythmogenic right ventricular dysplasia
237981000,Disorder of pyruvate metabolism and mitochondrial respiratory chain
36440009,Failure to gain weight
52824009,Developmental reading disorder
128117002,Infectious disease of central nervous system
298735007,Deformity of rib
95868006,Heat exhaustion
235832002,Hollow visceral neuropathy
16386004,Dry skin
10623005,Fibrous dysplasia of bone
283375001,Laceration of trunk
22743000,Onychomadesis
127018007,Neoplasm of thyroid gland
365437008,Consistency of stool - finding
1492007,Congenital anomaly of large intestine
16957005,Fistula of gallbladder
49783001,Paraneoplastic syndrome
201637001,Chondrocalcinosis due to pyrophosphate crystals
50112006,Retrograde ejaculation
68225006,Alopecia areata
103254005,Corneal reflex reduced
36184004,Aneurysm of renal artery
396331005,Celiac disease
20824003,Chronic cholecystitis
399563001,Dysplasia of anus
65508009,Granuloma annulare
74576004,Acquired thrombocytopenia
31810002,Pleurisy with effusion
43029002,Abnormal posture
73173006,Spasm of cerebral arteries
301766008,Lesion of brain
85461008,Capillaritis
417237009,Blister
95914002,Reversal of opiate activity
92470003,Benign neoplasm of uterus
195967001,Asthma
5609005,Sinus arrest
59050008,Initial insomnia
126703006,Neoplasm of trachea
277569004,Large granular lymphocytic leukemia
254214009,Inherited disorder of keratinization
81042008,Congenital anomaly of spinal cord
126847008,Neoplasm of rectum
1207009,Glaucomatous atrophy of optic disc
166921001,Blood glucose normal
74460005,Corneal deposit
75860007,Disorder of pharynx
16681000,Candidal otitis externa
363339009,Urological system complication of procedure
235878005,Vascular disorder of liver
66609003,Tactile hallucinations
364833005,Finding related to ability to move
230192003,Limbic encephalitis
8915006,Congenital hypoplasia of breast
429353004,Injury of radius
1857005,Congenital rubella syndrome
269224001,"Crush injury, face, scalp and neck"
128345004,Injury of trachea
246966003,Corneal endothelium finding
897601009,Injury of head and/or neck
16046003,Muscle rigidity
128125000,Injury of bronchus
9341001,Late effect of fracture of spine AND/OR trunk without spinal cord lesion
39848009,Whiplash injury to neck
74877002,Congenital anomaly of spine
124029003,Increased protein-bound iodine
38013005,Immunosuppression
234621005,Factor I deficiency
66081003,Conjunctival pigmentation
23890000,Calcaneal apophysitis
102447009,Postmenopausal osteoporosis
39778006,Hemolytic transfusion reaction
284490008,Finding relating to complex and social behaviors
85995004,Autosomal recessive hereditary disorder
67195008,Acute stress disorder
5321004,Acquired deformity of knee
2032001,Cerebral edema
17547005,Thickening of vocal cords
40371000119105,Acute nephritis due to another disorder
87343002,Prinzmetal angina
440471007,Choledochal cyst
44796002,Ectopic ureter
105494007,Early retirement
41969006,Idiopathic disease
45757002,Labor problem
307131005,Mallory-Weiss tear
233811008,Indirect acute lung injury
37151006,Erythromelalgia
89166001,Congenital anomaly of liver
48611009,Darier disease
205460009,Accessory rib
39051003,Kernig's sign
29966009,Hypertrichosis
371067004,Hepatopulmonary syndrome
299699004,Infective conjunctivitis
39291006,Embolism of renal vein
63363004,Superior vena cava syndrome
58648008,Benign monoclonal gammopathy
235036003,Tongue biting
123767004,Hemoglobinemia
723010005,Acute eruption of skin
95623001,Neonatal coagulation disorder
2216005,Nocturnal emission
84773003,Congenital anomaly of lower limb
161138004,Literacy problems
76581006,Cholecystitis
126920004,Neoplasm of placenta
399205006,Pseudofolliculitis barbae
70650003,Urinary bladder stone
50170006,Disease due to Betaherpesvirinae
230394006,Frontal lobe epilepsy
441793007,Hemoglobin level outside reference range
414022008,Disorder of cellular component of blood
33688009,Cholestasis
418189009,Child abuse
253535002,Left ventricular abnormality
68815009,SLE glomerulonephritis syndrome
79268002,POEMS syndrome
95652003,Congenital flaccid paralysis
131175002,Increased carboxyhemoglobin
92185002,Benign neoplasm of lip
773760007,Traumatic event
10362008,Accessory spleen
417166003,Finding of iliac structure
105493001,Retired
54620002,Peritoneal cyst
129127001,Infection of ear
37200009,Disorder of tyrosine metabolism
762255004,Thrombus of cardiac chamber
67406007,Disseminated intravascular coagulation
21860004,Acoustic neuritis
53397008,Biliuria
7484005,Double outlet right ventricle
94243009,Secondary malignant neoplasm of central nervous system
123765007,Aldosterone disorder
57182000,Nerve injury
51921000,Retrograde amnesia
129635004,Ovarian hyperstimulation syndrome
92408009,Benign neoplasm of spleen
4557003,Preinfarction syndrome
233933006,Cardiac transplant rejection
93689003,Primary malignant neoplasm of bladder
410061008,Intentional poisoning
111769007,Poisoning by antihypertensive agent
284075002,Spotting per vagina in pregnancy
33655002,Chronic cystitis
426871003,Cell-mediated cytotoxic disorder
123767004,Hemoglobinemia
37936001,Gradenigo's syndrome
253760004,Congenital stenosis of esophagus
60492000,Disorder of ligament
111479008,Organic mental disorder
17211005,Winged scapula
89164003,Breast lump
250411006,Bone marrow finding
299576008,Finding of joint of toe
13601005,Paranoid personality disorder
204711007,Congenital atresia of large intestine
709044004,Chronic kidney disease
233873004,Hypertrophic cardiomyopathy
126847008,Neoplasm of rectum
364751004,Protrusion of tongue - finding
89722009,Giant cell epulis
254637007,Non-small cell lung cancer
94442001,Secondary malignant neoplasm of nervous system
126880001,Neoplasm of kidney
315296002,Penetrating wound of eye
13507004,Purpura fulminans
39980005,Fat controlled diet
6096002,Breech presentation
87476004,Convulsions in the newborn
721681005,Colitis caused by bacterium
31070006,Epididymitis
55413008,Osteitis condensans
231849002,Displacement of orbit
200920000,Annular erythema
30506002,Suppressed lactation
2149006,Decreased hormone production
266570005,Redundant prepuce and phimosis
77507001,Mixed conductive AND sensorineural hearing loss
59935001,Functional heart murmur
91925003,Allergic rhinitis due to animals
254708001,Eccrine porocarcinoma
283380005,Laceration of perineum
726099002,Visceral venous thrombosis
56265001,Heart disease
199625002,Placental transfusion syndromes
106126000,Emotional state finding
93129004,Lacrimal canaliculus inflamed
396233005,Arthropathy associated with infection
37064009,Hyperproteinemia
95390004,Injection site nerve damage
240668005,Borreliosis
48499001,Increased body mass index
16761005,Esophagitis
298337002,Finding of local motor movement
31892009,Hemothorax
68979007,Heavy chain disease
44808001,Conduction disorder of the heart
30280005,Patulous eustachian tube
198216009,Vaginitis associated with another disorder
138875005,SNOMED CT Concept
274205003,Burn of eye region
40733004,Disorder due to infection
129801000119109,Mass of uterus
233679003,Late onset asthma
32541007,Paramnesia
88050005,Hematoma of pinna
268274005,Enchondromatosis
53298000,Hematuria syndrome
128123007,Disorder of peripheral autonomic nervous system
82119001,Thyroiditis
16110005,Ophthalmoplegia
42666000,Congenital anomaly of tracheal cartilage
196807006,Obstructed inguinal hernia
237047009,Tubo-ovarian mass
102599008,Warm skin
72092001,Arteriosclerotic vascular disease
80483009,Abscess of salivary gland
40488004,Fanconi syndrome
129844000,Alteration in nutrition
234097001,Lymphedema
29297002,Crystalline deposits in vitreous
82545002,Blood transfusion reaction
231520001,Behavioral syndrome associated with physiological disturbance and physical factors
313005,Déjà vu
36976004,Hypoparathyroidism
95614004,Neonatal circulatory failure
